time,Pair1_36_517_DOF1_rel_disp,Pair1_36_517_DOF1_rel_vel,Pair1_36_517_DOF1_damper_force,Pair2_36_518_DOF1_rel_disp,Pair2_36_518_DOF1_rel_vel,Pair2_36_518_DOF1_damper_force,Pair3_107_520_DOF1_rel_disp,Pair3_107_520_DOF1_rel_vel,Pair3_107_520_DOF1_damper_force,Pair4_107_521_DOF1_rel_disp,Pair4_107_521_DOF1_rel_vel,Pair4_107_521_DOF1_damper_force
12.279999999999783,0.1130410622846531,-0.034666691007823734,-516111.46169230354,0.11303085166741766,-0.03479527864358069,-517642.4061345609,0.11304021634069272,-0.03467459724414375,-516205.62484458217,0.11303000346770217,-0.03480318986059785,-517736.55886953796
12.289999999999782,0.1127053440242109,-0.03247696108061651,-489862.16792710783,0.112693866732345,-0.03260170837095627,-491366.878699751,0.1127044184968366,-0.032484971527079826,-489958.8251946279,0.11269293890147894,-0.03260972338405489,-491463.5169522432
12.299999999999782,0.11239147249244291,-0.030297345272989187,-463379.96590392664,0.11237879750637825,-0.030412136822393476,-464783.96960538684,0.11239046637225825,-0.030305453388585438,-463479.1703129639,0.11237778903809528,-0.030420249292665312,-464883.15225971385
12.309999999999782,0.11210120930850526,-0.02775529151453672,-432006.44575717597,0.11208730678743795,-0.027886006965667804,-433633.3318590806,0.11210012166483091,-0.027763488096886755,-432108.5054843652,0.11208621675272987,-0.027894207780429725,-433735.34838845866
12.319999999999782,0.11183924320213051,-0.024637929760410432,-392732.6088221146,0.11182402102554803,-0.024771145412310284,-394430.4756136284,0.11183807319632266,-0.024646205604758515,-392838.13992196793,0.11182284858686273,-0.024779425392994776,-394535.94566807407
12.329999999999782,0.11161053957289058,-0.02110279608757539,-346964.941343298,0.11159396955096423,-0.02123914950445121,-348757.28639830404,0.11160928645988938,-0.021111141681901716,-347074.7093242838,0.11159271396393092,-0.02124749919336363,-348866.96688755375
12.339999999999781,0.11141821176225974,-0.017362766038586937,-296830.63616208424,0.11140037273737621,-0.017480213213147664,-298435.8366855693,0.11141687486620999,-0.01737117705398484,-296945.6651211595,0.11139903332739567,-0.01748862811369808,-298550.7637513091
12.349999999999781,0.11125864233608018,-0.014551119197323114,-257709.6676886999,0.11123996555139709,-0.014601223982678598,-258419.33392304386,0.11125722100019686,-0.01455959614865286,-257829.7664958828,0.1112385416624442,-0.01460970487659438,-258539.40603161283
12.359999999999781,0.11112207049488734,-0.012763249041246545,-232050.54194199576,0.11110301131616215,-0.012789623064306237,-232434.0707884584,0.11112056406229065,-0.012771791432588737,-232174.78202520544,0.11110150228886609,-0.012798169839035235,-232558.32332751644
12.36999999999978,0.11100301700082749,-0.011047449770725042,-206739.38536843253,0.11098373099161368,-0.011066441845383532,-207023.66710827334,0.11100142482804631,-0.011056055416286579,-206868.21056269095,0.11098213617868716,-0.011075052196755976,-207152.51848735395
12.37999999999978,0.11089908982384811,-0.009737985625145693,-186891.2185053474,0.11087981630017266,-0.009716496442822698,-186561.20967899353,0.11089741126341568,-0.009746657509826544,-187024.3511577694,0.11087813505113067,-0.009725173314536626,-186694.47772989547
12.38999999999978,0.11080355099019512,-0.009369781105447254,-181216.25387835669,0.11078469112564612,-0.00930853846247917,-180268.0622216508,0.11080178533097579,-0.009378528978154468,-181351.5918338625,0.1107829227257969,-0.009317291752215481,-180403.66161864946
12.39999999999978,0.11070698825700986,-0.009942765531606388,-190028.76713294483,0.11068892799875488,-0.009844086915769077,-188518.486280291,0.11070513466127929,-0.009951604961149486,-190163.90833576687,0.11068707160595828,-0.00985293221551543,-188653.9871351942
12.40999999999978,0.11060024130241175,-0.011406625388018411,-212099.34891664426,0.1105833014369304,-0.011281225449132412,-210231.89986402262,0.11059829879227367,-0.011415568839979443,-212232.37698355672,0.11058135606801886,-0.011290175372367612,-210365.31871276812
12.41999999999978,0.11047850585061364,-0.012940464971598478,-234624.57421136004,0.11046271932220725,-0.012835197495491914,-233096.43784415786,0.1104764733695639,-0.012949515701965817,-234755.84462755645,0.11046068391574596,-0.01284425508221564,-233228.02240314675
12.42999999999978,0.11034312176032518,-0.014136353086093092,-251816.1034970425,0.11032837476615948,-0.014033713714060597,-250352.35581636734,0.1103409982324769,-0.014145511715439714,-251946.6118939775,0.11032624824460238,-0.014042879146489459,-250483.1515744557
12.43999999999978,0.11019393372525016,-0.015701253928912386,-273880.46850903373,0.11018031892107982,-0.015577455301876812,-272151.544464316,0.11019171804423178,-0.01571052593358583,-274009.8477839059,0.11017810017889682,-0.015586733994634703,-272281.2221369625
12.449999999999779,0.11002563965089907,-0.017957560941310704,-304937.94654909876,0.11001334499466431,-0.017817329981223682,-303031.4409322911,0.1100233306539139,-0.017966952129995255,-305065.5175514438,0.11001103286981659,-0.01782672782142214,-303159.30255379627
12.459999999999779,0.10983231087099624,-0.020708195039260493,-341764.8464612771,0.10982142997456257,-0.02056567403913147,-339881.832194859,0.10982990736764775,-0.020717705123244275,-341890.40305953106,0.10981902327619267,-0.0205751909033626,-340007.6519307968
12.469999999999779,0.10961252689602818,-0.02324859995435289,-374913.46286675055,0.10960291495300906,-0.02313733027157706,-373477.28154508566,0.10961002773768524,-0.023258220869261752,-375037.57739538874,0.10960041253159816,-0.023146958015543024,-373601.6033748888
12.479999999999778,0.10936968088019566,-0.025320603212149764,-401414.2913611975,0.10936110715775513,-0.0252242287792095,-400191.54571303603,0.10936708499229342,-0.02533032820909632,-401537.625005817,0.10935850793958216,-0.025233960387652486,-400315.05734879506
12.489999999999778,0.10910554351077861,-0.027506870671257923,-428910.3642417377,0.1090979519887389,-0.02740680502403244,-427661.6630048198,0.10910284987783564,-0.027516694682464475,-429032.90729095205,0.1090952549599675,-0.02741663553528529,-427784.37652829796
12.499999999999778,0.10881892065874696,-0.02981769973506734,-457501.89990993676,0.10881225494831262,-0.029732603061221073,-456457.07046233886,0.10881612833864435,-0.029827613155791525,-457623.5795321369,0.10880945916690557,-0.029742523077108868,-456578.9006385187
12.509999999999778,0.10851141996036831,-0.03168243994066778,-480251.2329415232,0.10850543971798507,-0.03163044300429216,-479620.5821745079,0.10850852813737599,-0.03169242709789155,-480372.33960893034,0.1085025443671068,-0.03164043688265324,-479741.81015298964
12.519999999999778,0.10818894628068482,-0.032812295996025684,-493904.39276463434,0.10818332435231615,-0.032792630129490324,-493667.5634941236,0.10818595429912214,-0.03282234055288165,-494025.3449565853,0.10818032877557052,-0.03280268142460037,-493788.61133384565
12.529999999999777,0.10785796671777298,-0.033383616586336554,-500772.3014775677,0.10785245344547129,-0.03338155123947664,-500747.51626841363,0.10785487406500405,-0.03339370627074548,-500893.37839635933,0.10784935713092778,-0.033391647503947415,-500868.67364496127
12.539999999999777,0.10752125734512669,-0.03395825794292956,-507656.45713861217,0.10751579629583272,-0.033949878688241966,-507556.24262870534,0.10751806360823568,-0.03396838508293501,-507777.56946948083,0.10751259883206501,-0.033960012268619,-507677.43795959157
12.549999999999777,0.10717753701061575,-0.034785808959254975,-517529.700186101,0.10717215742376557,-0.03477789572518385,-517435.5140349123,0.10717424186486013,-0.03479596359216512,-517650.5579930704,0.10716885848642413,-0.03478805685955255,-517556.45472041983
12.559999999999777,0.10682601305214082,-0.035518982735734235,-526237.760044061,0.10682064319501361,-0.035524950025211624,-526308.4864005798,0.10682261628566148,-0.03552915224757007,-526358.2911519338,0.1068172425717405,-0.035535126077182705,-526429.090969707
12.569999999999776,0.10646812938536065,-0.03605775062029698,-532613.9006838236,0.10646266800090243,-0.03607008879702565,-532759.6947944518,0.10646463091096786,-0.03606792269116805,-532734.0997185447,0.1064591656044859,-0.036080267373743806,-532879.9624755223
12.579999999999776,0.10610507000371727,-0.036554125708378855,-538471.4888681192,0.10609946386596172,-0.03657073819111803,-538667.2520917177,0.1061014698603675,-0.03656428742890771,-538591.2377518896,0.10609585973537397,-0.03658090644865036,-538787.0671206366
12.589999999999776,0.1057379709500117,-0.03686568503274151,-542139.9843832501,0.10573213495664863,-0.036895043671501065,-542485.3510798983,0.10573426930854407,-0.036875822935775404,-542259.2500138686,0.10572842926292844,-0.036905188040446374,-542604.6737792521
12.599999999999776,0.10536814437267991,-0.03709963043361585,-544890.5286655137,0.10536203010763617,-0.03712592613099185,-545199.4753800136,0.10536434152839164,-0.03710973309471316,-545009.229458916,0.10535822314704138,-0.03713603513696682,-545318.2338924485
12.609999999999776,0.10499570429680039,-0.03738838474228819,-548280.6951988813,0.10498931120211838,-0.03741785497256436,-548626.4001070868,0.10499180066066122,-0.037398440451384844,-548398.6613093743,0.10498540338674126,-0.03742791692307331,-548744.4208383543
12.619999999999775,0.10462040773201634,-0.03767092821451615,-551592.8771447268,0.10461371186772972,-0.03770201190516606,-551956.9590273753,0.1046164038468016,-0.037680922320535104,-551709.9442140838,0.10460970374083675,-0.037712012257823474,-552074.0799462526
12.629999999999775,0.1042439845967362,-0.03761369884151658,-550922.3948475436,0.10423685186762993,-0.037669988114794516,-551581.8648627592,0.10423988118368849,-0.037623610302078954,-551038.5291685258,0.10423274414985365,-0.037679905938790254,-551698.0389974646
12.639999999999775,0.10387215408693068,-0.03675240311958726,-540806.8519707853,0.10386432873365314,-0.03683463868056551,-541774.7040570084,0.1038679520596607,-0.03676221450348979,-540922.3474825108,0.10386012233962236,-0.03684445610747438,-541890.2190614172
12.649999999999775,0.1035098420129516,-0.03571001167623026,-528500.723328009,0.10350126523711048,-0.035778060627963834,-529306.2581450196,0.10350554242895033,-0.035719711638573015,-528615.5661440988,0.10349696122740329,-0.03578776633632919,-529421.1252505108
12.659999999999775,0.10315760361914975,-0.03473766708414183,-516956.63200814935,0.10314832120892056,-0.03481074501002324,-517826.4699880292,0.10315320764316693,-0.03474724551811147,-517070.6638096148,0.10314392075138365,-0.0348203288676068,-517940.51841814985
12.669999999999774,0.10281462303196404,-0.03385845035300231,-506462.4529686219,0.10280469793853775,-0.033913909066541514,-507125.99564491905,0.10281013191403227,-0.033867900308825985,-506575.5334951655,0.1028002022869289,-0.033923364023342416,-507239.0989904473
12.679999999999774,0.10247855044707233,-0.0333560666253402,-500441.66273432295,0.10246813449431685,-0.03339877977764219,-500954.2580694759,0.10247396549992932,-0.03336538251177154,-500553.47274016443,0.10246354496514412,-0.03340810033361339,-501066.0954945547
12.689999999999774,0.10214598751366344,-0.033156520056440125,-498045.18591831694,0.10213521726789282,-0.03318466550716223,-498383.3762157755,0.10214131010079802,-0.03316569731448237,-498155.4643838218,0.10213053522850227,-0.03319384699475773,-498493.68678543676
12.699999999999774,0.10181304906797087,-0.033431169082073706,-501342.8707595099,0.10180210533642661,-0.03343772078607643,-501421.47012213094,0.10180828058763253,-0.03344020531862187,-501451.2757111675,0.10179733218935524,-0.03344676083465996,-501529.9165546982
12.709999999999773,0.10147474461851583,-0.03422972080893502,-510900.44126330334,0.10146381192833429,-0.03422096083239268,-510795.83999114454,0.1014698865094143,-0.03423861032501916,-511006.5838703083,0.10145894911573053,-0.034229853890272596,-510902.030321842
12.719999999999773,0.10112744101056101,-0.035231000782031986,-522821.66558209376,0.10111658871387869,-0.03522368205873183,-522734.7769552602,0.1011224947899379,-0.035239733570262395,-522925.33740808466,0.10111163775552542,-0.03523241815075216,-522838.4923103139
12.729999999999773,0.10077036484586105,-0.03618423215796044,-534107.9978325878,0.10075958197218171,-0.036177666280659895,-534030.4623756363,0.10076533212148936,-0.03619280011945761,-534209.1713689968,0.10075454447951812,-0.03618623705071864,-534131.6727486489
12.739999999999773,0.10040232240992858,-0.0374242550285293,-548701.4697146625,0.10039168975672955,-0.03740077680977137,-548426.0688224571,0.10039720485637699,-0.03743265290300931,-548799.968886927,0.10038656740904403,-0.037409177044095236,-548524.6080383406
12.749999999999773,0.1000202643141539,-0.038987364126405855,-566960.3549651143,0.10000987116263918,-0.03896294200830427,-566676.2169500885,0.10001506367267349,-0.03899558383770395,-567055.9788123963,0.10000466570530045,-0.038971163704633674,-566771.8758758084
12.759999999999772,0.09962208165274072,-0.04064916815623583,-586212.2942614623,0.09961192811507599,-0.04062566750433694,-585941.1513410278,0.09961679977123089,-0.04065719645081448,-586304.91494237,0.09960664139892153,-0.04063369757114624,-586033.8031818186
12.769999999999772,0.09920883872978253,-0.04199941643540497,-601739.0515344992,0.09919879220669409,-0.04200151417204575,-601763.0953686114,0.09920347760814363,-0.042007236166629276,-601828.6784950063,0.09919342623405733,-0.04200933540168388,-601852.7386077043
12.779999999999772,0.09878433660638186,-0.04290100824473083,-612050.9712384167,0.098774212425778,-0.04291444201117223,-612204.2896372698,0.09877889842042875,-0.042908601376363854,-612137.6321637752,0.09876876937510701,-0.04292203638838871,-612290.9593516173
12.789999999999772,0.09835362314271084,-0.04324168448946934,-615936.1232235655,0.09834319927444043,-0.04328818825634096,-616465.9873327723,0.09834811027491075,-0.04324902772723968,-616019.799678902,0.09833768152988501,-0.04329553265601697,-616549.6590403509
12.799999999999772,0.09792444567367448,-0.04259380931780755,-608542.309192304,0.0979133981263331,-0.04267204136513083,-609436.3127827727,0.09791886071318806,-0.0426008846172919,-608623.1762974366,0.09790780828031723,-0.04267911725753398,-609517.1569915016
12.809999999999771,0.09750343942847109,-0.04160743972287015,-597242.0623006222,0.0974916508955658,-0.0416774047883248,-598045.3620649992,0.09749778511177326,-0.041614235665662976,-597320.1013556668,0.09748599168966796,-0.04168420087231732,-598123.3765241377
12.819999999999771,0.09709322743103802,-0.04043495976374294,-583739.6649585834,0.09708064124795385,-0.040524524734066494,-584773.840444794,0.09708750664571225,-0.040441457546529114,-583814.707993027,0.09707491557249245,-0.040531022562782466,-584848.8508115798
12.829999999999771,0.09669911992463184,-0.03838654151748984,-559959.7110374166,0.0966854849316992,-0.0385067385168615,-561361.9614272594,0.0966933357557122,-0.03839272045348846,-560031.8175495332,0.09667969587382999,-0.038512917169712155,-561434.0195691164
12.83999999999977,0.09632896384520145,-0.035644674368583415,-527726.9988661815,0.09631411140698365,-0.03576796642624752,-529186.7866073314,0.09632311952452088,-0.03565052578476785,-527796.3028992463,0.09630826220378333,-0.03577381683962569,-529256.0309313283
12.84999999999977,0.09598534283543098,-0.03307952758551251,-497119.76571276376,0.09596940010874375,-0.03317429322173347,-498258.75151584076,0.09597944163652766,-0.03308505181388238,-497186.1791703994,0.09596349404085999,-0.03317981574503441,-498325.1065032563
12.85999999999977,0.09566449993045761,-0.031089053409163396,-473041.879404128,0.09564773928818093,-0.03115787089083276,-473879.37936620094,0.09565854511259736,-0.031094252972171808,-473105.17036102165,0.09564177962149115,-0.0311630681287256,-473942.61405375844
12.86999999999977,0.09536032545620488,-0.029745841441379733,-456619.6524793403,0.09534304370333915,-0.029781246077520702,-457054.38966854475,0.09535432025065738,-0.029750719415829435,-456679.555776502,0.09533703367496735,-0.02978612117604184,-457114.2434087417
12.87999999999977,0.09506612903473827,-0.029093442851943832,-448590.1016574033,0.09504862211682868,-0.02910307122456748,-448708.8651809305,0.09506007665471855,-0.029097999771925384,-448646.3110841649,0.09504256494446453,-0.02910762492451857,-448765.0311725615
12.88999999999977,0.09477627812128842,-0.02887673983802827,-445915.03973888065,0.09475875950647566,-0.028869450846033613,-445824.9920887934,0.09477018177197227,-0.02888097677733037,-445967.380473978,0.09475265839954508,-0.028873684059364427,-445877.28943626356
12.89999999999977,0.09448533621724295,-0.029311640971067577,-451279.5963599065,0.0944680655641128,-0.029269337626545693,-450758.482088266,0.09447919907837543,-0.029315561942038965,-451327.8892693514,0.09446192370712533,-0.029273254424583173,-450806.7375379968
12.90999999999977,0.094186405095817,-0.030474583314117468,-465547.30100104766,0.09416964861597685,-0.03041405200064006,-464807.38495558547,0.09418023032525552,-0.030478188681939918,-465591.362621447,0.09416346917040455,-0.03041765291956866,-464851.40970822575
12.919999999999769,0.09387373263089566,-0.032059909670147047,-484823.2380174355,0.09385763723538984,-0.03198822411675935,-483955.79701554775,0.09386752340359195,-0.03206319565078938,-484862.99117865047,0.09385142337857902,-0.031991505445555964,-483995.511675496
12.929999999999769,0.09354437595994336,-0.033811424520314756,-505899.636228395,0.09352897429143811,-0.033744364673588205,-505096.77656755666,0.09353813552434603,-0.033814380198401155,-505935.0151198602,0.09352272927256847,-0.03374731575656051,-505132.1144848846
12.939999999999769,0.09319956680264221,-0.03515040693991372,-521864.6480991951,0.09318469263471807,-0.035111966670416876,-521408.0317641366,0.09319329854765984,-0.03515301513883418,-521895.6262148048,0.09317841984197503,-0.035114570362121664,-521438.96311499184
12.949999999999768,0.09284535347438197,-0.035692258712135355,-528290.5207442653,0.09283071130033124,-0.03568430020694969,-528196.2818979293,0.09283906095970296,-0.035694502452533576,-528317.0887312706,0.09282441429305913,-0.03568653942106404,-528222.7974723661
12.959999999999768,0.09248967880287395,-0.03544267558946952,-525333.1319742753,0.09247498513794944,-0.03546093226941142,-525549.6019730484,0.0924833657327947,-0.035444542929125925,-525355.2740999601,0.0924686676214925,-0.03546279489226396,-525571.6858945804
12.969999999999768,0.0921392326996141,-0.034646545062495364,-515871.5043761697,0.09212430833102347,-0.03467442911578193,-516203.62248308305,0.09213290284908648,-0.0346480338125287,-515889.2377557704,0.09211797408376818,-0.0346759126526035,-516221.29092232155
12.979999999999768,0.0917963750831863,-0.03392497822306378,-507258.40795557667,0.09178124317993086,-0.03393860110273511,-507421.3567483597,0.0917900322293494,-0.033926090134878586,-507271.70847449574,0.09177489598298791,-0.0339397075034488,-507434.590281925
12.989999999999768,0.09146063977142505,-0.0332220841291831,-498832.9023332395,0.09144531213107601,-0.03324760866823283,-499139.4815811641,0.0914542877099348,-0.033222813748042854,-498841.66655387497,0.09143895578161595,-0.03324833277094395,-499148.17820577364
12.999999999999767,0.09113459455346812,-0.03198695946220686,-483940.4903997283,0.0911189269520086,-0.03202942714525136,-484454.42744346533,0.09112823712323342,-0.031987303592231286,-483944.65555393905,0.09111256529048065,-0.03202976545610674,-484458.52107943036
13.009999999999767,0.09082172446011552,-0.030587059208307954,-466921.39168560726,0.090805689112293,-0.03061814079786754,-467300.92957640794,0.09081536549670027,-0.030587021714410773,-466920.9338003382,0.09079932597735416,-0.030618097169201643,-467300.3968799475
13.019999999999767,0.09052212800359269,-0.02933223209625563,-451533.1939548735,0.09050580781770237,-0.029358118120255735,-451851.95232026,0.09051577130043514,-0.029331817538615253,-451528.0886686646,0.09049944700554316,-0.02935769719299581,-451846.7695063997
13.029999999999767,0.09023455096295255,-0.028183176031774955,-437326.24268113443,0.09021801648373998,-0.02820014867222479,-437536.925371218,0.09022820027801937,-0.028182386944541893,-437316.4470634765,0.09021166175406467,-0.028199353102701764,-437527.0504722138
13.039999999999766,0.08995864223184391,-0.02699857018995336,-422557.87937928154,0.08994192903841888,-0.027017340391994566,-422792.8828019517,0.08995230128540532,-0.026997411578269376,-422543.3724600255,0.08993558411339173,-0.027016175031901353,-422778.29341390904
13.049999999999766,0.08969343006501423,-0.02604386317598033,-410561.21160244173,0.08967666475562244,-0.026035516167291602,-410455.9409573065,0.08968710248576328,-0.02604234835015084,-410542.1074521483,0.08967033326762783,-0.026033994120877074,-410436.74451375473
13.059999999999766,0.0894337077595817,-0.025900597910531235,-408753.4432866651,0.08941718837174883,-0.025859760607434105,-408237.7788420868,0.08942739704573266,-0.0258987396559799,-408729.9821017547,0.0894108738221743,-0.025857894969830878,-408214.2170076931
13.069999999999766,0.08917262590137759,-0.026315773730288282,-413986.81268244365,0.08915656101610825,-0.026265710520680777,-413356.6368914162,0.08916633546500291,-0.026313576489973116,-413959.15972815675,0.08915026681756608,-0.026263505951820698,-413328.88113531884
13.079999999999766,0.08890702499914058,-0.026804406717114787,-420125.02522333624,0.08889144183858763,-0.026758124983440393,-419544.59904596413,0.08890075824011145,-0.026801868488310385,-420093.1981122174,0.08888517138933469,-0.0267555796944552,-419512.67237231194
13.089999999999765,0.08863847909420342,-0.026904774270325046,-421383.06180542347,0.088623258291739,-0.026878584386291038,-421054.88069961005,0.0886322394228164,-0.026901894970692772,-421346.9849049401,0.08861701500060462,-0.026875698051553862,-421018.7086047714
13.099999999999765,0.08836956941281834,-0.02687716200669135,-421037.0552655495,0.08835467217238768,-0.026838639483976807,-420554.21453848475,0.08836336019192076,-0.02687395120842617,-420996.8164576961,0.08834845940299166,-0.026835421471028936,-420513.8737414422
13.109999999999765,0.08809880033536055,-0.02727665348486668,-426036.15994850185,0.08808436296042732,-0.027223202908092874,-425368.1500167335,0.08809262482196273,-0.027273122783174175,-425992.04233522195,0.08807818397097758,-0.0272196649317913,-425323.9241554694
13.119999999999765,0.08782195868760684,-0.028091676065874337,-436190.0089338959,0.08780812141812719,-0.028025105551938764,-435362.880479333,0.0878158200182712,-0.02808783795512825,-436142.33165237034,0.08780197934623238,-0.02802126001724014,-435315.08830143657
13.129999999999765,0.08753397867155205,-0.029504327145094378,-453651.30463205965,0.08752093109474121,-0.02941295912526067,-452527.0743324308,0.08752787984105792,-0.029500197487535375,-453600.5066388432,0.08751482893676052,-0.029408821877133392,-452476.1513873692
13.139999999999764,0.08722763926269833,-0.03176355462565039,-481234.62851879146,0.08721563078603145,-0.03164710261669874,-479822.6627395799,0.08722158312072248,-0.03175914657955081,-481181.2003960853,0.0872095713920635,-0.031642687062269526,-479769.10427839926
13.149999999999764,0.08689581463376278,-0.03460137116145556,-515333.3388923758,0.08688499330800903,-0.03448039298777624,-513891.4095759264,0.08688980392339712,-0.034596692885517366,-515277.5976526157,0.08687897941967102,-0.03447570741623186,-513835.54228487617
13.159999999999764,0.08653395155540192,-0.03777124451071695,-552767.6617877461,0.08652436496060573,-0.03764527649288564,-551292.3744205945,0.08652798894308084,-0.037766303177743016,-552709.8094221303,0.08651839924190932,-0.0376403281360995,-551234.4010974739
13.169999999999764,0.08613907167576856,-0.04120473141595879,-592613.1202578427,0.08613072263359614,-0.04108318890903556,-591214.2720562906,0.08613315976922553,-0.0411995315933205,-592553.2917497806,0.08612480768870653,-0.04107798250445861,-591154.332411215
13.179999999999763,0.08570988135118882,-0.04463333349999252,-631743.891658234,0.08570267587246899,-0.04452616331640034,-630530.0834879803,0.08570402272406341,-0.044627877439110834,-631682.1104736169,0.08569681427040518,-0.044520701155823766,-630468.2034864852
13.189999999999763,0.08524734155650834,-0.047874625436106044,-668186.8179546602,0.08524111086947661,-0.04778683728207723,-667206.4296843652,0.08524153877376317,-0.04786891262093141,-668123.0301203162,0.08523530516967978,-0.04778111898925068,-667142.5572439277
13.199999999999763,0.08475490912086309,-0.050611861692941504,-698578.8651688568,0.08474938769674123,-0.05055779726499947,-697981.8145700776,0.08474916475570399,-0.05060589099091051,-698512.9350834197,0.08474364046663821,-0.0505518216190772,-697915.8157851683
13.209999999999763,0.0842378793938123,-0.052794083717219026,-722573.1134749613,0.08423279099587475,-0.05276154290829696,-722216.7922873931,0.08423219601375054,-0.05278785739978584,-722504.9388263201,0.08422710479824833,-0.05275531205890005,-722148.5596018127
13.219999999999763,0.08370090764917129,-0.05460026521097879,-742282.7944511672,0.08369604114179643,-0.05458842790735853,-742154.0505004028,0.08369528779429819,-0.054593786490684096,-742212.3317945959,0.08369041851253714,-0.054581945083336414,-742083.5401533355
13.229999999999762,0.08314816349773896,-0.0559485650754888,-756910.8911701948,0.0831432912563313,-0.05596154918566908,-757051.4143287666,0.08314260968981801,-0.05594183440535153,-756838.0445645251,0.08313773471264088,-0.05595481489592214,-756978.5319299736
13.239999999999762,0.08258553282131684,-0.056577570208937104,-763710.9650382302,0.08258035732326385,-0.05662523742782653,-764225.669527132,0.08258004758505422,-0.056570586547398494,-763635.5490780066,0.08257486938522887,-0.05661825058646569,-764150.2319357586
13.249999999999762,0.0820208804299754,-0.05635290805934562,-761283.922860803,0.08201508632406052,-0.056428962412838,-762105.7600819136,0.08201546628090522,-0.05634567428239974,-761205.7437005906,0.08200966950407576,-0.05642172564415828,-762027.5696833264
13.259999999999762,0.08146104595528786,-0.055613986878169874,-753287.5962633102,0.08145445002419774,-0.05569829755972124,-754201.0437165486,0.08145570534753999,-0.05560651239065009,-753206.6020425399,0.08144910677548625,-0.05569082007374323,-754120.0415503684
13.269999999999762,0.08090903288371193,-0.0547886274370167,-744330.6947008673,0.08090161066031715,-0.0548695752163989,-745210.3374001933,0.08090376816429257,-0.05478092425884001,-744246.9723248731,0.08089634333027321,-0.0548618689688795,-745126.6063933283
13.279999999999761,0.08036477506676362,-0.05406293595264429,-736433.0890721794,0.08035657892600664,-0.05413677164570095,-737237.5977348605,0.08035958845981855,-0.05405501663596907,-736346.7876950981,0.08035138973975972,-0.05412884913381188,-737151.2851020836
13.289999999999761,0.07982674533405656,-0.05354301058877285,-730761.7745402724,0.07981786349378367,-0.05360631479889655,-731452.879946869,0.07982163894954386,-0.053534885418970446,-730673.0585185748,0.07981275456214129,-0.053598186389873494,-731364.1495296359
13.299999999999761,0.0792936740085465,-0.05307125451323686,-725606.35092022,0.07928414515694149,-0.05313735256954355,-726329.2311232621,0.07928864987319423,-0.0530629298509574,-725515.2956379635,0.07927911850676753,-0.05312902468488233,-726238.1632687282
13.30999999999976,0.07876637965369199,-0.05238761645766598,-718119.1426290947,0.07875615682026899,-0.05246031476495759,-718916.2593374542,0.07876143974451805,-0.052379095884280816,-718025.7024339773,0.07875121442831215,-0.05245179100620259,-718822.8101332814
13.31999999999976,0.07824795211106683,-0.05129789206737162,-706143.8935207806,0.07823692998106033,-0.05138505307677557,-707103.5861929923,0.07824309837027366,-0.05128917896458714,-706047.9393427109,0.0782320737894984,-0.05137633675654365,-707007.6291707893
13.32999999999976,0.07774257906309817,-0.04977671752636084,-689341.7710008402,0.07773065231166723,-0.04987048080184325,-690380.3734577913,0.07773781338892616,-0.04976781730490239,-689243.1641912946,0.07772588421965945,-0.049861577211235936,-690281.7664444207
13.33999999999976,0.07725386475882778,-0.047966143327711167,-669208.4759610628,0.07724098568924617,-0.04806284368236314,-670287.5647819653,0.07724918897998417,-0.0479570644834956,-669107.1419102427,0.07723630752766011,-0.048053761188620266,-670186.2308250243
13.34999999999976,0.07678357836536953,-0.04609113536393455,-648197.7471376419,0.07676979773933071,-0.04617474630072948,-649138.2593839902,0.07677899418907053,-0.04608189369924086,-648093.7697231614,0.07676521121992455,-0.04616550035850442,-649034.2715462459
13.35999999999976,0.0763285670078365,-0.04491113614267684,-634887.5718939535,0.07631417550663044,-0.04494970023931987,-635323.6644292955,0.07632407596478846,-0.044901751157165604,-634781.4327810773,0.07630968216619347,-0.04494031038771076,-635217.4885121114
13.36999999999976,0.07588081432897154,-0.04463939963031737,-631812.5791327639,0.07586615414651024,-0.04465457178472023,-631984.3669671509,0.07587641780426291,-0.04462988094794559,-631704.7971901745,0.07586175537415477,-0.04464504802002325,-631876.5348049899
13.37999999999976,0.07543543509424505,-0.04443644731497692,-629513.5118205417,0.07542056978419803,-0.04446230067772299,-629806.4982402521,0.07543113441758048,-0.04442679638854995,-629404.1327695289,0.0754162669114142,-0.04445264452810009,-629697.0727220034
13.389999999999759,0.07499420278478977,-0.04381001457607802,-622403.9073486559,0.07497902914183446,-0.04384582779498808,-622810.9095565168,0.07498999926041694,-0.04380023504416654,-622292.7555068978,0.07497482347499337,-0.04383604275607007,-622699.7132979602
13.399999999999759,0.074560191867966,-0.042992168788675025,-613091.1902155306,0.07454468550859816,-0.043022898852268676,-613441.7468030246,0.07455608673042324,-0.04298227095456799,-612978.2689131929,0.07454057828608449,-0.043012995025708975,-613328.7732806385
13.409999999999759,0.07413250841552738,-0.04254452169904795,-607978.9019902603,0.07411683547234915,-0.04254710839753247,-608008.4738078311,0.07412850276620642,-0.04253452188879436,-607864.5781463912,0.07411282780128178,-0.042537101934833794,-607894.0752986316
13.419999999999758,0.07370433695404782,-0.043089770596854524,-614204.4206108637,0.07368885171898015,-0.04304964227626132,-613746.784606387,0.07370043173584234,-0.04307968418401523,-614089.400005341,0.0736849445481074,-0.04303954870004092,-613631.6608583715
