88,-274554.221687,37800.0552285,747.222032026,-86741.4495676,199701.037799,-54919.717053,-67355.849221,127007.789567,-74559.0453493,69826.2372375,-22388.839686,-165961.834859
89,71926.9427528,19113.7888352,71392.7366882,-12062.4716756,217318.196538,16644.1939778,-145946.88315,-79738.1384499,-82662.9518312,109385.33235,-95428.3739036,-206831.767137
90,-66456.6800601,93905.0394336,85171.2901965,188973.166255,177861.664468,-90514.2216909,-184594.061154,562.049674161,-106684.773828,-15214.3062226,-160463.024032,30135.9402403
91,-250783.929614,-286099.456913,230436.20329,136002.456546,239935.044003,36874.4860166,-180997.128177,34146.3098147,-96375.6684076,31922.5408336,-172976.748257,9757.41340312
92,-166668.731846,-220782.021799,272914.758612,95994.9650878,288199.899361,-17376.9985848,-126647.14608,-158496.568048,-241842.150888,-119648.5491,-230716.935064,-123041.986403
93,-56805.3994279,-167289.887328,341114.833989,350634.195252,317398.954469,-56179.5525944,-281846.562438,-227035.455299,-231882.068752,-129805.025104,-25731.6576055,87485.6247912
94,100074.050344,-37439.2278938,291104.892748,132114.742498,251501.56716,-22830.9519079,-461343.961951,-65424.9903538,-220232.142052,43195.4080157,-109266.333363,91988.8084465
95,-24321.8100389,28186.7300046,153758.212921,80526.7858967,213175.362806,3804.73736768,-141778.483083,16544.2259012,-68091.9400577,104032.836024,-446239.294308,-78832.8065044
96,-21027.5527368,-12734.7481727,65319.7390733,49557.1063009,248376.060693,-36721.6097727,-22777.3916718,-140499.799333,-59908.4418756,-22147.7309862,-356880.890287,-326636.997255
97,194539.257377,49837.2014851,146622.420332,102169.205642,214427.079909,-6633.74019222,63832.9842056,128962.025514,-110040.772678,164951.671928,-210529.418093,-192546.34864
98,299766.854915,105958.152698,-51675.6072715,660.792793357,165794.058249,-81405.8472037,-110021.709933,119365.633648,-121719.324214,116321.34698,-249922.656258,-106978.273014
99,170095.493346,-64523.059795,-184946.372893,-51957.5348618,27541.3833002,-100960.831027,42916.633373,-63220.1657825,-52244.5691747,177408.721595,-188641.609982,-174813.015394
100,83593.9834702,-31663.5758892,-183754.71576,-97471.9193131,-32398.5277198,-167510.836351,14716.50686,-7703.28301029,132340.362001,125209.956444,-54547.4264859,-255221.098596
101,108778.397441,-131030.784837,5217.00458021,-25915.5661279,-23407.3588805,-128327.872028,168083.545105,204289.77918,185979.352939,243455.713836,-120693.216959,-302962.939924
102,302478.9483,-92578.66657,-56541.2768023,7757.02208529,88731.4787969,-203199.970985,67361.2741698,176207.403177,116327.615166,124374.578334,-71526.8847176,-333547.731901
103,34828.1967048,143040.266463,36073.8754249,-147996.021821,21708.5541179,-24584.0717947,295843.222006,211486.329046,-68204.7513003,34752.3308862,20708.8883621,10333.9181359
104,54968.4850955,239348.273648,-22596.1555804,-99176.5012455,75923.4775617,26684.7668438,26602.8360528,17529.1508733,-46449.779609,85869.7450582,14192.4951398,-81315.5198598
105,73408.9011567,194072.854908,-17375.7077601,128893.984283,148969.99202,-85263.4789364,-25458.3554298,135694.852941,68668.5977652,270803.348704,31937.5298203,142724.085514
106,69864.2305451,133071.961223,53340.0627539,-24223.2293919,41570.7284884,-74254.6855527,-101883.868164,269242.490236,191838.503607,142964.508592,214806.515727,-36993.397149
